2026-02-28 20:12:59,552 INFO: n_caps=1 | minZ=0.108062 | placement={9: 939}
2026-02-28 20:13:39,167 INFO: n_caps=2 | minZ=0.055264 | placement={0: 1014, 7: 1455}
2026-02-28 20:14:19,825 INFO: n_caps=3 | minZ=0.068941 | placement={7: 1014, 0: 1455, 6: 0}
2026-02-28 20:15:01,638 INFO: n_caps=4 | minZ=0.048431 | placement={0: 1014, 6: 1455, 15: 0, 10: 1305}
2026-02-28 20:15:43,801 INFO: n_caps=5 | minZ=0.049406 | placement={9: 707, 15: 41, 14: 551, 0: 1012, 10: 1456}
2026-02-28 20:16:27,222 INFO: n_caps=6 | minZ=0.047565 | placement={10: 747, 13: 0, 0: 1014, 11: 1197, 5: 1938, 9: 2770}
2026-02-28 20:17:11,855 INFO: n_caps=7 | minZ=0.047305 | placement={0: 1014, 1: 128, 9: 565, 13: 1249, 10: 2253, 2: 2330, 5: 2307}
2026-02-28 20:17:57,176 INFO: n_caps=8 | minZ=0.046218 | placement={0: 1014, 9: 128, 13: 565, 10: 1249, 2: 2253, 5: 2330, 14: 2307, 7: 0}
2026-02-28 20:18:43,157 INFO: n_caps=9 | minZ=0.052728 | placement={10: 1088, 13: 0, 9: 585, 0: 1243, 5: 2258, 14: 2563, 7: 2196, 1: 0, 16: 0}
2026-02-28 20:19:30,037 INFO: n_caps=10 | minZ=0.046679 | placement={15: 1765, 7: 0, 0: 1014, 8: 1702, 11: 2929, 9: 1797, 1: 0, 16: 0, 10: 322, 20: 1895}
2026-02-28 20:20:17,959 INFO: n_caps=11 | minZ=0.046251 | placement={0: 898, 16: 487, 10: 1169, 6: 1918, 1: 1164, 9: 1452, 7: 876, 5: 350, 11: 46, 12: 1648, 2: 2255}
2026-02-28 20:21:06,136 INFO: n_caps=12 | minZ=0.048926 | placement={16: 1542, 5: 900, 3: 2519, 0: 1690, 6: 1783, 7: 838, 8: 828, 9: 342, 4: 85, 1: 1859, 18: 882, 11: 902}
2026-02-28 20:21:55,678 INFO: n_caps=13 | minZ=0.047125 | placement={20: 885, 9: 767, 2: 3220, 0: 1349, 14: 985, 16: 780, 19: 2358, 17: 969, 5: 2058, 10: 1544, 6: 1129, 15: 455, 3: 1039}
2026-02-28 20:22:45,652 INFO: n_caps=14 | minZ=0.048941 | placement={1: 2204, 7: 1027, 9: 1178, 20: 1303, 13: 1171, 14: 968, 19: 640, 18: 2650, 5: 0, 17: 171, 0: 1455, 16: 735, 15: 1908, 6: 2431}
2026-02-28 20:23:35,421 INFO: n_caps=15 | minZ=0.037725 | placement={7: 1939, 9: 846, 0: 1012, 11: 1543, 16: 1280, 12: 1160, 19: 257, 3: 2014, 17: 80, 6: 392, 18: 1567, 13: 995, 10: 1353, 8: 2793, 5: 795}
