2026-01-12 17:53:52,247 INFO: n_caps=1 | minZ=0.089878 | models=[1012] | nodes=[10]
2026-01-12 17:54:24,114 INFO: n_caps=2 | minZ=0.071407 | models=[1012, 735] | nodes=[10, 6]
2026-01-12 17:54:55,688 INFO: n_caps=3 | minZ=0.062844 | models=[1012, 735, 433] | nodes=[10, 6, 7]
2026-01-12 17:55:27,266 INFO: n_caps=4 | minZ=0.054088 | models=[1012, 735, 433, 892] | nodes=[10, 6, 7, 16]
2026-01-12 17:55:56,930 INFO: n_caps=5 | minZ=0.049411 | models=[1012, 735, 433, 893, 736] | nodes=[9, 5, 6, 16, 10]
2026-01-12 17:56:25,442 INFO: n_caps=6 | minZ=0.047380 | models=[1012, 735, 433, 893, 736, 725] | nodes=[9, 5, 6, 14, 10, 15]
2026-01-12 17:56:56,036 INFO: n_caps=7 | minZ=0.046158 | models=[1012, 735, 433, 892, 736, 725, 439] | nodes=[9, 5, 6, 14, 10, 15, 16]
2026-01-12 17:57:26,867 INFO: n_caps=8 | minZ=0.043730 | models=[1012, 735, 433, 892, 735, 725, 439, 171] | nodes=[9, 5, 6, 14, 10, 15, 16, 7]
2026-01-12 17:57:57,841 INFO: n_caps=9 | minZ=0.042696 | models=[1012, 735, 434, 892, 735, 725, 439, 171, 243] | nodes=[9, 5, 6, 14, 10, 15, 16, 7, 8]
2026-01-12 17:58:27,301 INFO: n_caps=10 | minZ=0.042547 | models=[1012, 735, 434, 892, 735, 725, 439, 171, 243, 2798] | nodes=[9, 5, 6, 14, 10, 15, 16, 7, 8, 2]
2026-01-12 17:59:00,536 INFO: n_caps=11 | minZ=0.042102 | models=[1012, 735, 434, 892, 736, 725, 439, 171, 243, 2798, 73] | nodes=[9, 5, 6, 14, 10, 15, 16, 7, 8, 2, 11]
2026-01-12 17:59:31,783 INFO: n_caps=12 | minZ=0.041908 | models=[1012, 735, 434, 892, 736, 725, 439, 171, 243, 2798, 74, 32] | nodes=[9, 5, 6, 14, 10, 15, 16, 7, 8, 2, 11, 12]
2026-01-12 17:59:31,783 INFO: Threshold reached at n_caps=12
