2026-01-13 10:37:23,418 INFO: n_caps=1 | minZ=0.087365 | models=[1014] | nodes=[9]
2026-01-13 10:41:08,371 INFO: n_caps=2 | minZ=0.064766 | models=[1014, 1014] | nodes=[9, 10]
2026-01-13 10:44:56,581 INFO: n_caps=3 | minZ=0.053863 | models=[1014, 1014, 527] | nodes=[9, 10, 14]
2026-01-13 10:48:46,410 INFO: n_caps=4 | minZ=0.049874 | models=[1014, 1014, 527, 433] | nodes=[9, 10, 14, 15]
2026-01-13 10:52:38,918 INFO: n_caps=5 | minZ=0.047855 | models=[1014, 1014, 527, 433, 109] | nodes=[9, 10, 14, 15, 6]
2026-01-13 10:56:28,020 INFO: n_caps=6 | minZ=0.045574 | models=[1014, 1014, 527, 433, 109, 189] | nodes=[9, 10, 14, 15, 7, 5]
2026-01-13 11:00:20,446 INFO: n_caps=7 | minZ=0.043895 | models=[1014, 1014, 527, 434, 109, 189, 275] | nodes=[9, 10, 14, 15, 7, 5, 6]
2026-01-13 11:04:10,887 INFO: n_caps=8 | minZ=0.042835 | models=[1014, 1014, 527, 434, 110, 189, 275, 402] | nodes=[9, 10, 14, 15, 5, 6, 7, 16]
2026-01-13 11:08:00,040 INFO: n_caps=9 | minZ=0.042304 | models=[1014, 1014, 527, 434, 110, 189, 275, 400, 178] | nodes=[9, 10, 14, 15, 5, 6, 7, 16, 8]
2026-01-13 11:11:57,378 INFO: n_caps=10 | minZ=0.041997 | models=[1014, 1014, 527, 434, 110, 189, 275, 401, 178, 763] | nodes=[9, 10, 14, 15, 6, 7, 5, 16, 8, 2]
2026-01-13 11:11:57,379 INFO: Threshold reached at n_caps=10
