2026-01-21 18:32:45,414 INFO: n_caps=1 | minZ=0.087365 | models=[1014] | nodes=[9]
2026-01-21 18:40:52,101 INFO: n_caps=2 | minZ=0.064766 | models=[1014, 1014] | nodes=[9, 10]
2026-01-21 18:48:51,147 INFO: n_caps=3 | minZ=0.053863 | models=[1014, 1014, 528] | nodes=[9, 10, 14]
2026-01-21 18:56:39,625 INFO: n_caps=4 | minZ=0.049874 | models=[1014, 1014, 528, 434] | nodes=[9, 10, 14, 15]
2026-01-21 19:04:41,201 INFO: n_caps=5 | minZ=0.047841 | models=[1014, 1014, 528, 434, 222] | nodes=[9, 10, 14, 15, 7]
2026-01-21 19:12:58,278 INFO: n_caps=6 | minZ=0.045736 | models=[1014, 1014, 527, 434, 222, 110] | nodes=[9, 10, 14, 15, 6, 5]
2026-01-21 19:21:32,465 INFO: n_caps=7 | minZ=0.044019 | models=[1014, 1014, 527, 434, 222, 110, 225] | nodes=[9, 10, 14, 15, 6, 5, 7]
2026-01-21 19:29:55,430 INFO: n_caps=8 | minZ=0.042721 | models=[1014, 1014, 527, 434, 222, 109, 225, 171] | nodes=[9, 10, 14, 15, 6, 5, 7, 16]
2026-01-21 19:38:18,842 INFO: n_caps=9 | minZ=0.042075 | models=[1014, 1014, 527, 433, 222, 109, 225, 171, 115] | nodes=[9, 10, 14, 15, 6, 5, 7, 16, 8]
2026-01-21 19:46:55,893 INFO: n_caps=10 | minZ=0.041581 | models=[1014, 1014, 528, 434, 222, 109, 225, 171, 118, 1286] | nodes=[9, 10, 14, 15, 7, 5, 6, 16, 8, 2]
2026-01-21 19:46:55,894 INFO: Threshold reached at n_caps=10
