2026-02-28 17:38:22,426 INFO: n_caps=1 | minZ=0.088670 | placement={0: 1300}
2026-02-28 17:38:59,626 INFO: n_caps=2 | minZ=0.061000 | placement={0: 1012, 6: 1903}
2026-02-28 17:39:53,154 INFO: n_caps=3 | minZ=0.059512 | placement={5: 2028, 9: 1250, 0: 911}
2026-02-28 17:41:02,859 INFO: n_caps=4 | minZ=0.056734 | placement={9: 1402, 0: 1810, 10: 853, 15: 893}
2026-02-28 17:42:28,827 INFO: n_caps=5 | minZ=0.050218 | placement={0: 1518, 9: 585, 15: 869, 16: 917, 5: 718}
2026-02-28 17:44:11,055 INFO: n_caps=6 | minZ=0.049410 | placement={9: 1488, 15: 842, 16: 853, 5: 899, 0: 976, 7: 63}
2026-02-28 17:46:09,671 INFO: n_caps=7 | minZ=0.050780 | placement={15: 1596, 16: 820, 5: 857, 0: 876, 7: 979, 10: 65, 2: 1205}
2026-02-28 17:48:24,573 INFO: n_caps=8 | minZ=0.047133 | placement={16: 1601, 5: 770, 9: 550, 7: 891, 10: 893, 4: 1, 0: 972, 14: 2540}
2026-02-28 17:50:55,988 INFO: n_caps=9 | minZ=0.047064 | placement={5: 1133, 14: 800, 7: 303, 9: 892, 8: 893, 0: 367, 15: 974, 10: 2525, 13: 2583}
2026-02-28 17:53:43,102 INFO: n_caps=10 | minZ=0.043903 | placement={14: 1133, 7: 800, 9: 303, 8: 892, 0: 893, 15: 367, 10: 974, 13: 2525, 6: 2583, 5: 971}
