2026-02-28 15:35:43,020 INFO: n_caps=1 | minZ=0.085029 | placement={0: 1317}
2026-02-28 15:36:00,525 INFO: n_caps=2 | minZ=0.074276 | placement={9: 732, 0: 1012}
2026-02-28 15:36:18,495 INFO: n_caps=3 | minZ=0.058521 | placement={0: 1012, 18: 1118, 9: 1545}
2026-02-28 15:36:36,993 INFO: n_caps=4 | minZ=0.056113 | placement={14: 1126, 0: 1710, 15: 1431, 9: 1667}
2026-02-28 15:36:55,851 INFO: n_caps=5 | minZ=0.051598 | placement={0: 1126, 15: 1710, 9: 1431, 10: 1667, 14: 2375}
2026-02-28 15:37:15,203 INFO: n_caps=6 | minZ=0.056280 | placement={15: 1126, 9: 1710, 10: 1431, 14: 1667, 0: 2375, 7: 0}
2026-02-28 15:37:35,017 INFO: n_caps=7 | minZ=0.052331 | placement={9: 966, 10: 1706, 14: 1480, 0: 1742, 6: 455, 17: 0, 7: 2789}
2026-02-28 15:37:55,391 INFO: n_caps=8 | minZ=0.046826 | placement={14: 0, 15: 1378, 0: 1012, 12: 2396, 17: 169, 7: 477, 16: 3194, 1: 0}
2026-02-28 15:38:16,244 INFO: n_caps=9 | minZ=0.049461 | placement={15: 1393, 13: 1423, 16: 849, 14: 1055, 9: 492, 10: 616, 0: 1464, 17: 0, 18: 2437}
2026-02-28 15:38:37,464 INFO: n_caps=10 | minZ=0.049759 | placement={13: 1390, 15: 1469, 14: 854, 9: 1057, 8: 486, 0: 616, 16: 1419, 19: 0, 5: 2440, 7: 2722}
2026-02-28 15:38:59,119 INFO: n_caps=11 | minZ=0.047906 | placement={16: 1568, 11: 1311, 10: 837, 9: 970, 0: 512, 14: 512, 19: 1448, 1: 0, 7: 2074, 3: 3116, 12: 2296}
2026-02-28 15:39:21,356 INFO: n_caps=12 | minZ=0.049519 | placement={11: 1554, 8: 1319, 9: 853, 0: 1167, 15: 499, 20: 763, 4: 1897, 5: 1170, 3: 2170, 13: 3051, 6: 2352, 18: 2683}
2026-02-28 15:39:44,115 INFO: n_caps=13 | minZ=0.047868 | placement={18: 0, 10: 1563, 14: 2924, 13: 0, 0: 966, 11: 0, 9: 528, 12: 1848, 4: 0, 15: 2834, 6: 633, 16: 928, 5: 993}
2026-02-28 15:40:07,393 INFO: n_caps=14 | minZ=0.041626 | placement={8: 0, 18: 1401, 14: 2843, 6: 1102, 9: 1935, 20: 553, 4: 0, 10: 872, 19: 131, 2: 2604, 0: 1012, 11: 711, 17: 1181, 5: 2186}
