2026-02-28 15:06:16,820 INFO: n_caps=1 | minZ=0.094292 | placement={5: 1012}
2026-02-28 15:06:34,490 INFO: n_caps=2 | minZ=0.059008 | placement={0: 1014, 6: 984}
2026-02-28 15:06:52,515 INFO: n_caps=3 | minZ=0.062640 | placement={5: 910, 0: 911, 10: 0}
2026-02-28 15:07:10,936 INFO: n_caps=4 | minZ=0.054209 | placement={0: 910, 10: 899, 6: 0, 9: 977}
2026-02-28 15:07:29,894 INFO: n_caps=5 | minZ=0.047054 | placement={14: 1621, 6: 613, 11: 0, 0: 1012, 8: 1127}
2026-02-28 15:07:49,554 INFO: n_caps=6 | minZ=0.053980 | placement={6: 1853, 8: 899, 0: 1297, 5: 1084, 9: 1245, 7: 1429}
2026-02-28 15:08:09,422 INFO: n_caps=7 | minZ=0.046731 | placement={8: 1853, 0: 899, 5: 1297, 9: 1084, 6: 1245, 15: 1429, 10: 1113}
2026-02-28 15:08:29,810 INFO: n_caps=8 | minZ=0.048612 | placement={0: 1871, 5: 918, 9: 1308, 6: 1111, 16: 1221, 10: 1597, 14: 1138, 7: 1339}
2026-02-28 15:08:51,035 INFO: n_caps=9 | minZ=0.040876 | placement={10: 1676, 14: 3189, 17: 786, 7: 2507, 15: 1579, 0: 1012, 2: 1545, 9: 1522, 8: 1387}
