n_caps | min_Z | models | nodes
1 | 0.108937
2 | 0.073239
3 | 0.058924
4 | 0.054153
5 | 0.051463
6 | 0.050374
7 | 0.049292
8 | 0.047232
9 | 0.047040
10 | 0.046990
11 | 0.046316
12 | 0.045447
13 | 0.044460
14 | 0.044019
15 | 0.043833
16 | 0.043814
17 | 0.043747
18 | 0.043749
19 | 0.043752
20 | 0.043729
