n_caps | min_Z | models | nodes
1 | 0.087365
2 | 0.070688
3 | 0.058192
4 | 0.052182
5 | 0.049982
6 | 0.048209
7 | 0.046983
8 | 0.046046
9 | 0.044522
10 | 0.044371
11 | 0.043705
12 | 0.043509
13 | 0.043460
14 | 0.043241
15 | 0.043237
16 | 0.043237
17 | 0.043224
18 | 0.043222
19 | 0.043123
20 | 0.043119
