n_caps | min_Z | models | nodes
1 | 0.094622
2 | 0.072455
3 | 0.063964
4 | 0.057541
5 | 0.052327
6 | 0.048898
7 | 0.047099
8 | 0.046204
9 | 0.044486
10 | 0.044035
11 | 0.043878
12 | 0.043811
13 | 0.043781
14 | 0.043737
15 | 0.043584
16 | 0.043368
17 | 0.043367
18 | 0.043361
19 | 0.042909
20 | 0.042626
