2026-02-28 20:52:48,921 INFO: n_caps=1 | minZ=0.084480 | placement={0: 1012}
2026-02-28 20:53:39,005 INFO: n_caps=2 | minZ=0.079698 | placement={0: 1012, 2: 0}
2026-02-28 20:54:31,430 INFO: n_caps=3 | minZ=0.056146 | placement={6: 3347, 7: 654, 0: 1014}
2026-02-28 20:55:25,315 INFO: n_caps=4 | minZ=0.059246 | placement={7: 3347, 0: 654, 9: 1014, 10: 1108}
2026-02-28 20:56:19,657 INFO: n_caps=5 | minZ=0.054120 | placement={0: 1126, 6: 957, 5: 663, 7: 2219, 9: 1173}
2026-02-28 20:57:14,339 INFO: n_caps=6 | minZ=0.054197 | placement={6: 1173, 9: 1014, 7: 892, 10: 3138, 0: 1735, 15: 0}
2026-02-28 20:58:09,831 INFO: n_caps=7 | minZ=0.052381 | placement={7: 887, 6: 933, 10: 922, 0: 1552, 15: 0, 19: 0, 16: 976}
2026-02-28 20:59:05,388 INFO: n_caps=8 | minZ=0.049045 | placement={7: 892, 8: 2307, 0: 1168, 15: 1845, 19: 0, 14: 388, 5: 1200, 6: 628}
2026-02-28 21:00:01,974 INFO: n_caps=9 | minZ=0.050114 | placement={4: 918, 0: 1477, 14: 1081, 18: 1750, 15: 0, 1: 779, 7: 838, 10: 807, 16: 1272}
2026-02-28 21:00:48,253 INFO: n_caps=10 | minZ=0.043169 | placement={0: 1045, 14: 1014, 18: 1093, 15: 1754, 1: 0, 7: 415, 10: 1126, 16: 711, 2: 1521, 9: 595}
