n_caps | min_Z | models | nodes
1 | 0.094622
2 | 0.072344
3 | 0.065237
4 | 0.056552
5 | 0.053063
6 | 0.049523
7 | 0.048111
8 | 0.047151
9 | 0.046561
10 | 0.046086
11 | 0.045757
12 | 0.045321
13 | 0.044648
14 | 0.044557
15 | 0.044232
16 | 0.044226
17 | 0.044064
18 | 0.043781
19 | 0.043736
20 | 0.043281
