n_caps | min_Z | models | nodes
1 | 0.089878
2 | 0.071975
3 | 0.059467
4 | 0.054934
5 | 0.051561
6 | 0.047421
7 | 0.044844
8 | 0.043744
9 | 0.043693
10 | 0.043383
11 | 0.043345
12 | 0.043245
13 | 0.043241
14 | 0.043252
15 | 0.042954
16 | 0.042955
17 | 0.042730
18 | 0.042733
19 | 0.042793
20 | 0.042735
