n_caps | min_Z | models | nodes
1 | 0.087365
2 | 0.070609
3 | 0.060126
4 | 0.053713
5 | 0.048816
6 | 0.047155
7 | 0.045412
8 | 0.043499
9 | 0.043153
10 | 0.042864
11 | 0.042536
12 | 0.042261
13 | 0.042235
14 | 0.042234
15 | 0.042225
16 | 0.042175
17 | 0.042175
18 | 0.042175
19 | 0.042175
20 | 0.042177
