2026-01-10 02:24:01,625 INFO: n_caps=1 | minZ=0.087365 | models=[1012] | nodes=[9]
2026-01-10 02:24:47,052 INFO: n_caps=2 | minZ=0.066976 | models=[1012, 893] | nodes=[9, 10]
2026-01-10 02:25:34,354 INFO: n_caps=3 | minZ=0.057072 | models=[1012, 893, 898] | nodes=[9, 10, 5]
2026-01-10 02:26:25,108 INFO: n_caps=4 | minZ=0.050759 | models=[1012, 893, 899, 586] | nodes=[9, 10, 5, 6]
2026-01-10 02:27:11,534 INFO: n_caps=5 | minZ=0.048260 | models=[1012, 893, 898, 586, 332] | nodes=[9, 10, 5, 6, 14]
2026-01-10 02:27:55,128 INFO: n_caps=6 | minZ=0.046038 | models=[1012, 892, 898, 586, 333, 456] | nodes=[9, 10, 5, 6, 14, 15]
2026-01-10 02:28:39,124 INFO: n_caps=7 | minZ=0.043738 | models=[1012, 893, 898, 587, 333, 455, 1274] | nodes=[9, 10, 5, 6, 14, 15, 7]
2026-01-10 02:29:26,056 INFO: n_caps=8 | minZ=0.042815 | models=[1012, 893, 898, 589, 332, 455, 1273, 426] | nodes=[9, 10, 5, 6, 14, 15, 7, 16]
2026-01-10 02:30:18,582 INFO: n_caps=9 | minZ=0.042396 | models=[1012, 892, 898, 589, 333, 455, 1273, 426, 369] | nodes=[9, 10, 5, 6, 15, 14, 7, 16, 11]
2026-01-10 02:31:12,329 INFO: n_caps=10 | minZ=0.041711 | models=[1012, 892, 898, 589, 334, 455, 1276, 426, 370, 961] | nodes=[9, 10, 5, 6, 15, 14, 7, 16, 11, 8]
2026-01-10 02:31:12,329 INFO: Threshold reached at n_caps=10
