n_caps | min_Z | models | nodes
1 | 0.104882
2 | 0.078837
3 | 0.063324
4 | 0.056464
5 | 0.052325
6 | 0.049608
7 | 0.047510
8 | 0.045188
9 | 0.044447
10 | 0.043353
11 | 0.043261
12 | 0.043203
13 | 0.043123
14 | 0.043111
15 | 0.043103
16 | 0.043016
17 | 0.042993
18 | 0.042985
19 | 0.042978
20 | 0.042978
