2026-02-28 19:23:03,462 INFO: n_caps=1 | minZ=0.094622 | placement={16: 1014}
2026-02-28 19:23:44,134 INFO: n_caps=2 | minZ=0.058467 | placement={0: 1014, 15: 2370}
2026-02-28 19:24:25,771 INFO: n_caps=3 | minZ=0.055662 | placement={8: 2645, 10: 1616, 0: 1012}
2026-02-28 19:25:08,286 INFO: n_caps=4 | minZ=0.045586 | placement={10: 2527, 0: 1012, 7: 904, 9: 1435}
2026-02-28 19:25:51,171 INFO: n_caps=5 | minZ=0.050502 | placement={6: 0, 15: 1738, 5: 881, 11: 634, 0: 1014}
2026-02-28 19:26:34,744 INFO: n_caps=6 | minZ=0.055626 | placement={16: 972, 8: 1755, 9: 766, 0: 1369, 15: 1613, 7: 1154}
2026-02-28 19:27:19,719 INFO: n_caps=7 | minZ=0.049899 | placement={8: 1006, 9: 1689, 0: 1126, 14: 1434, 5: 2091, 7: 1564, 15: 2403}
2026-02-28 19:28:05,352 INFO: n_caps=8 | minZ=0.048809 | placement={9: 1002, 0: 1689, 15: 1126, 5: 1410, 8: 2092, 16: 1562, 10: 2425, 6: 1501}
2026-02-28 19:28:51,642 INFO: n_caps=9 | minZ=0.047039 | placement={0: 1002, 15: 1689, 5: 1126, 8: 1410, 16: 2092, 10: 1562, 6: 2425, 14: 1501, 9: 1551}
2026-02-28 19:29:38,138 INFO: n_caps=10 | minZ=0.049082 | placement={15: 1054, 6: 1902, 7: 725, 14: 1395, 10: 2090, 5: 1626, 13: 2420, 9: 1550, 0: 1580, 8: 91}
2026-02-28 19:30:25,729 INFO: n_caps=11 | minZ=0.048397 | placement={6: 1054, 7: 1902, 14: 725, 10: 1395, 5: 2090, 15: 1626, 9: 2420, 0: 1550, 8: 1580, 16: 91, 2: 2589}
2026-02-28 19:31:13,788 INFO: n_caps=12 | minZ=0.047966 | placement={6: 1054, 14: 1902, 10: 725, 7: 1395, 15: 2090, 9: 1626, 0: 2420, 8: 1550, 16: 1580, 2: 91, 20: 2589, 5: 1127}
2026-02-28 19:32:02,508 INFO: n_caps=13 | minZ=0.042120 | placement={14: 997, 10: 2496, 5: 683, 15: 1171, 8: 2053, 0: 1012, 6: 2721, 16: 1316, 1: 1596, 19: 386, 7: 3347, 4: 668, 13: 1164}
