n_caps | min_Z | models | nodes
1 | 0.094622
2 | 0.073755
3 | 0.060255
4 | 0.052295
5 | 0.049719
6 | 0.047425
7 | 0.045505
8 | 0.044857
9 | 0.044203
10 | 0.043653
11 | 0.043399
12 | 0.043323
13 | 0.043293
14 | 0.043110
15 | 0.043065
16 | 0.042967
17 | 0.042954
18 | 0.042895
19 | 0.042882
20 | 0.042884
