2026-01-19 09:48:11,647 INFO: n_caps=1 | minZ=0.087365 | models=[1014] | nodes=[9]
2026-01-19 09:49:56,949 INFO: n_caps=2 | minZ=0.064766 | models=[1014, 1012] | nodes=[9, 10]
2026-01-19 09:51:38,482 INFO: n_caps=3 | minZ=0.054063 | models=[1014, 1012, 509] | nodes=[9, 10, 15]
2026-01-19 09:53:22,027 INFO: n_caps=4 | minZ=0.051415 | models=[1014, 1012, 509, 433] | nodes=[9, 10, 15, 6]
2026-01-19 09:55:05,106 INFO: n_caps=5 | minZ=0.048464 | models=[1014, 1012, 510, 433, 837] | nodes=[9, 10, 14, 6, 5]
2026-01-19 09:56:47,187 INFO: n_caps=6 | minZ=0.044512 | models=[1014, 1012, 510, 434, 837, 262] | nodes=[9, 10, 14, 6, 5, 15]
2026-01-19 09:58:36,752 INFO: n_caps=7 | minZ=0.042943 | models=[1014, 1012, 510, 434, 838, 262, 273] | nodes=[9, 10, 14, 5, 6, 15, 7]
2026-01-19 10:00:23,841 INFO: n_caps=8 | minZ=0.042332 | models=[1014, 1012, 510, 434, 838, 262, 273, 74] | nodes=[9, 10, 14, 5, 6, 15, 7, 16]
2026-01-19 10:02:05,479 INFO: n_caps=9 | minZ=0.042114 | models=[1014, 1012, 510, 434, 837, 262, 273, 74, 179] | nodes=[9, 10, 14, 5, 6, 15, 7, 16, 8]
2026-01-19 10:03:53,440 INFO: n_caps=10 | minZ=0.041606 | models=[1014, 1012, 510, 434, 837, 262, 273, 74, 179, 1014] | nodes=[9, 10, 14, 5, 4, 15, 6, 16, 7, 8]
2026-01-19 10:03:53,441 INFO: Threshold reached at n_caps=10
