2026-02-28 14:06:42,607 INFO: n_caps=1 | minZ=0.089255 | placement={0: 1518}
2026-02-28 14:07:19,296 INFO: n_caps=2 | minZ=0.057308 | placement={0: 1014, 14: 2162}
2026-02-28 14:07:55,932 INFO: n_caps=3 | minZ=0.060792 | placement={14: 979, 0: 2122, 9: 610}
2026-02-28 14:08:33,774 INFO: n_caps=4 | minZ=0.057254 | placement={0: 979, 9: 2122, 6: 610, 10: 2431}
2026-02-28 14:09:11,134 INFO: n_caps=5 | minZ=0.055773 | placement={0: 975, 10: 1993, 12: 663, 6: 1012, 5: 501}
2026-02-28 14:09:49,465 INFO: n_caps=6 | minZ=0.058397 | placement={10: 968, 12: 1677, 9: 663, 5: 997, 13: 3075, 0: 367}
2026-02-28 14:10:28,269 INFO: n_caps=7 | minZ=0.050768 | placement={7: 1629, 2: 1610, 5: 686, 6: 446, 8: 586, 0: 1560, 9: 92}
2026-02-28 14:11:12,401 INFO: n_caps=8 | minZ=0.048905 | placement={6: 1619, 2: 2170, 0: 1012, 3: 386, 1: 660, 8: 2414, 4: 1, 10: 1348}
2026-02-28 14:11:53,096 INFO: n_caps=9 | minZ=0.052649 | placement={9: 1267, 0: 1536, 14: 115, 16: 3347, 10: 880, 1: 1963, 5: 656, 7: 1086, 2: 3002}
2026-02-28 14:12:34,607 INFO: n_caps=10 | minZ=0.042255 | placement={7: 967, 11: 1653, 12: 439, 16: 3189, 0: 1012, 15: 2199, 8: 993, 6: 1430, 17: 2626, 9: 1204}
