2026-01-09 21:35:10,852 INFO: n_caps=1 | minZ=0.087365 | models=[1014] | nodes=[9]
2026-01-09 21:35:52,208 INFO: n_caps=2 | minZ=0.070086 | models=[1014, 1345] | nodes=[9, 10]
2026-01-09 21:36:39,249 INFO: n_caps=3 | minZ=0.060378 | models=[1012, 899, 1424] | nodes=[9, 10, 5]
2026-01-09 21:37:25,837 INFO: n_caps=4 | minZ=0.053517 | models=[1012, 899, 1424, 606] | nodes=[9, 10, 5, 15]
2026-01-09 21:38:08,273 INFO: n_caps=5 | minZ=0.049192 | models=[1012, 898, 1424, 604, 528] | nodes=[9, 10, 6, 15, 14]
2026-01-09 21:38:52,555 INFO: n_caps=6 | minZ=0.046759 | models=[1012, 899, 1424, 602, 528, 434] | nodes=[9, 10, 6, 15, 14, 5]
2026-01-09 21:39:40,091 INFO: n_caps=7 | minZ=0.045326 | models=[1012, 899, 1424, 602, 527, 433, 260] | nodes=[9, 10, 6, 15, 14, 5, 16]
2026-01-09 21:40:27,245 INFO: n_caps=8 | minZ=0.043486 | models=[1012, 898, 1425, 601, 527, 433, 260, 1651] | nodes=[9, 10, 6, 15, 14, 5, 16, 11]
2026-01-09 21:41:08,935 INFO: n_caps=9 | minZ=0.042213 | models=[1012, 898, 1425, 601, 527, 433, 260, 1651, 115] | nodes=[9, 10, 6, 15, 14, 5, 16, 11, 7]
2026-01-09 21:41:48,894 INFO: n_caps=10 | minZ=0.042130 | models=[1012, 898, 1425, 601, 527, 433, 260, 1651, 115, 1442] | nodes=[9, 10, 7, 15, 14, 5, 16, 11, 6, 2]
2026-01-09 21:42:32,084 INFO: n_caps=11 | minZ=0.041973 | models=[1012, 898, 1425, 602, 528, 433, 261, 1652, 115, 1442, 184] | nodes=[9, 10, 7, 15, 14, 5, 16, 11, 6, 2, 8]
2026-01-09 21:42:32,085 INFO: Threshold reached at n_caps=11
