2026-02-28 18:22:41,302 INFO: n_caps=1 | minZ=0.089207 | placement={0: 1488}
2026-02-28 18:23:11,059 INFO: n_caps=2 | minZ=0.074884 | placement={0: 1373, 5: 1014}
2026-02-28 18:23:53,962 INFO: n_caps=3 | minZ=0.052966 | placement={6: 1375, 0: 1014, 7: 0}
2026-02-28 18:24:50,126 INFO: n_caps=4 | minZ=0.059451 | placement={0: 1347, 6: 1014, 7: 7, 10: 798}
2026-02-28 18:25:59,392 INFO: n_caps=5 | minZ=0.057926 | placement={6: 1421, 5: 1344, 9: 587, 0: 1464, 4: 15}
2026-02-28 18:27:21,815 INFO: n_caps=6 | minZ=0.050413 | placement={5: 1424, 9: 1296, 0: 596, 6: 1462, 7: 23, 10: 1012}
2026-02-28 18:28:57,534 INFO: n_caps=7 | minZ=0.047513 | placement={9: 1424, 0: 1296, 5: 596, 7: 1462, 10: 23, 14: 1012, 15: 890}
2026-02-28 18:30:45,554 INFO: n_caps=8 | minZ=0.049449 | placement={0: 1424, 5: 1296, 7: 596, 10: 1462, 14: 23, 15: 1012, 9: 890, 2: 1632}
2026-02-28 18:32:47,249 INFO: n_caps=9 | minZ=0.045347 | placement={6: 1424, 7: 1013, 10: 484, 16: 1474, 14: 878, 9: 1014, 5: 887, 0: 1685, 8: 0}
2026-02-28 18:35:01,287 INFO: n_caps=10 | minZ=0.037015 | placement={6: 1126, 10: 1136, 14: 453, 15: 1719, 8: 1573, 0: 1014, 1: 938, 9: 1305, 7: 0, 16: 1644}
