n_caps | min_Z | models | nodes
1 | 0.089878
2 | 0.071376
3 | 0.061670
4 | 0.055040
5 | 0.050448
6 | 0.048382
7 | 0.046396
8 | 0.045295
9 | 0.045070
10 | 0.044694
11 | 0.044548
12 | 0.044065
13 | 0.043664
14 | 0.043441
15 | 0.043331
16 | 0.043403
17 | 0.043253
18 | 0.043180
19 | 0.043164
20 | 0.043165
