n_caps | min_Z | models | nodes
1 | 0.101091
2 | 0.074528
3 | 0.065329
4 | 0.059666
5 | 0.054445
6 | 0.050785
7 | 0.048583
8 | 0.047345
9 | 0.045184
10 | 0.044926
11 | 0.043925
12 | 0.043836
13 | 0.043772
14 | 0.043692
15 | 0.043684
16 | 0.043682
17 | 0.043683
18 | 0.043686
19 | 0.043684
20 | 0.043624
