n_caps | min_Z | models | nodes
1 | 0.087365
2 | 0.070931
3 | 0.060946
4 | 0.055719
5 | 0.052077
6 | 0.049350
7 | 0.047279
8 | 0.045658
9 | 0.044819
10 | 0.044314
11 | 0.043966
12 | 0.043198
13 | 0.043170
14 | 0.043174
15 | 0.043186
16 | 0.043016
17 | 0.042904
18 | 0.042899
19 | 0.042803
20 | 0.042669
