2026-02-28 15:53:18,640 INFO: n_caps=1 | minZ=0.095240 | placement={15: 1014}
2026-02-28 15:53:36,169 INFO: n_caps=2 | minZ=0.055031 | placement={0: 1012, 10: 2421}
2026-02-28 15:53:54,155 INFO: n_caps=3 | minZ=0.068891 | placement={10: 971, 0: 2180, 6: 799}
2026-02-28 15:54:12,641 INFO: n_caps=4 | minZ=0.045786 | placement={0: 1014, 6: 2354, 7: 752, 9: 1912}
2026-02-28 15:54:31,604 INFO: n_caps=5 | minZ=0.055861 | placement={5: 979, 6: 1144, 9: 752, 0: 1290, 1: 0}
2026-02-28 15:54:51,040 INFO: n_caps=6 | minZ=0.052105 | placement={6: 1485, 8: 1007, 0: 1012, 1: 1146, 14: 0, 3: 1017}
2026-02-28 15:55:10,896 INFO: n_caps=7 | minZ=0.046176 | placement={9: 1716, 3: 1264, 0: 1012, 15: 1121, 4: 1148, 19: 1120, 11: 1136}
2026-02-28 15:55:31,298 INFO: n_caps=8 | minZ=0.050376 | placement={0: 1806, 10: 1057, 15: 1110, 16: 388, 5: 614, 9: 747, 6: 1470, 14: 1796}
2026-02-28 15:55:52,036 INFO: n_caps=9 | minZ=0.044902 | placement={10: 1785, 15: 1063, 16: 1107, 6: 546, 9: 837, 5: 688, 14: 1497, 0: 1659, 7: 50}
