2026-02-28 19:59:46,932 INFO: n_caps=1 | minZ=0.099867 | placement={9: 1012}
2026-02-28 20:00:26,639 INFO: n_caps=2 | minZ=0.058851 | placement={0: 1012, 7: 1625}
2026-02-28 20:01:07,362 INFO: n_caps=3 | minZ=0.066213 | placement={5: 997, 0: 1126, 15: 0}
2026-02-28 20:01:49,004 INFO: n_caps=4 | minZ=0.059886 | placement={0: 997, 15: 1126, 5: 0, 7: 928}
2026-02-28 20:02:31,132 INFO: n_caps=5 | minZ=0.055543 | placement={0: 911, 6: 1868, 7: 0, 15: 767, 8: 1253}
2026-02-28 20:03:14,033 INFO: n_caps=6 | minZ=0.053207 | placement={5: 1005, 8: 1179, 14: 0, 10: 605, 9: 1263, 0: 1465}
2026-02-28 20:03:58,121 INFO: n_caps=7 | minZ=0.049208 | placement={10: 1019, 14: 1197, 11: 0, 9: 744, 0: 1819, 15: 1271, 5: 1012}
2026-02-28 20:04:43,160 INFO: n_caps=8 | minZ=0.046131 | placement={14: 1019, 10: 1197, 11: 0, 0: 744, 15: 1819, 5: 1271, 9: 1012, 6: 1773}
2026-02-28 20:05:29,017 INFO: n_caps=9 | minZ=0.048106 | placement={15: 1057, 19: 1227, 0: 1345, 16: 1028, 5: 1259, 14: 1127, 6: 1015, 20: 1456, 18: 2647}
2026-02-28 20:06:15,921 INFO: n_caps=10 | minZ=0.042330 | placement={16: 1081, 0: 1014, 13: 1078, 11: 1108, 14: 1454, 9: 2324, 10: 1414, 18: 3347, 20: 3326, 8: 1062}
