2026-01-09 22:53:54,960 INFO: n_caps=1 | minZ=0.087365 | models=[1012] | nodes=[9]
2026-01-09 22:54:18,198 INFO: n_caps=2 | minZ=0.069979 | models=[1012, 1084] | nodes=[9, 10]
2026-01-09 22:54:41,579 INFO: n_caps=3 | minZ=0.059581 | models=[1012, 1084, 433] | nodes=[9, 10, 6]
2026-01-09 22:55:05,410 INFO: n_caps=4 | minZ=0.053388 | models=[1012, 1085, 433, 366] | nodes=[9, 10, 6, 14]
2026-01-09 22:55:32,967 INFO: n_caps=5 | minZ=0.049469 | models=[1012, 1085, 433, 366, 367] | nodes=[9, 10, 6, 14, 5]
2026-01-09 22:56:02,065 INFO: n_caps=6 | minZ=0.047258 | models=[1012, 1085, 433, 366, 367, 300] | nodes=[9, 10, 6, 14, 5, 7]
2026-01-09 22:56:30,353 INFO: n_caps=7 | minZ=0.045139 | models=[1012, 1085, 433, 365, 367, 300, 342] | nodes=[9, 10, 6, 14, 5, 7, 16]
2026-01-09 22:56:58,671 INFO: n_caps=8 | minZ=0.043130 | models=[1012, 1086, 434, 365, 367, 300, 342, 394] | nodes=[9, 10, 5, 14, 6, 7, 15, 16]
2026-01-09 22:57:24,919 INFO: n_caps=9 | minZ=0.042814 | models=[1012, 1086, 434, 365, 367, 300, 342, 394, 115] | nodes=[9, 10, 5, 14, 6, 7, 15, 16, 8]
2026-01-09 22:57:48,457 INFO: n_caps=10 | minZ=0.042108 | models=[1012, 1086, 434, 365, 367, 300, 342, 392, 115, 1219] | nodes=[9, 8, 5, 14, 6, 7, 15, 16, 10, 2]
2026-01-09 22:58:12,170 INFO: n_caps=11 | minZ=0.041932 | models=[1012, 1086, 434, 365, 367, 300, 342, 392, 115, 1220, 117] | nodes=[9, 8, 5, 14, 6, 10, 15, 16, 7, 3, 13]
2026-01-09 22:58:12,171 INFO: Threshold reached at n_caps=11
