2026-02-28 14:56:22,380 INFO: n_caps=1 | minZ=0.082346 | placement={0: 953}
2026-02-28 14:56:58,428 INFO: n_caps=2 | minZ=0.070909 | placement={16: 1340, 0: 1167}
2026-02-28 14:57:35,225 INFO: n_caps=3 | minZ=0.064939 | placement={0: 1387, 9: 1126, 10: 2752}
2026-02-28 14:58:13,339 INFO: n_caps=4 | minZ=0.064764 | placement={9: 1387, 10: 1126, 0: 2752, 7: 0}
2026-02-28 14:58:51,020 INFO: n_caps=5 | minZ=0.055341 | placement={10: 1387, 0: 1126, 7: 2752, 6: 0, 9: 1568}
2026-02-28 14:59:29,922 INFO: n_caps=6 | minZ=0.055652 | placement={0: 1085, 6: 1202, 7: 2478, 10: 141, 15: 1598, 9: 1688}
2026-02-28 15:00:09,989 INFO: n_caps=7 | minZ=0.048140 | placement={5: 1059, 7: 1170, 9: 1193, 14: 434, 10: 2220, 0: 1689, 15: 0}
2026-02-28 15:00:51,089 INFO: n_caps=8 | minZ=0.046016 | placement={7: 1059, 9: 1170, 14: 1193, 10: 434, 0: 2220, 15: 1689, 6: 0, 16: 957}
2026-02-28 15:01:31,611 INFO: n_caps=9 | minZ=0.044018 | placement={9: 1059, 14: 1170, 10: 1193, 0: 434, 15: 2220, 6: 1689, 16: 0, 7: 957, 5: 1226}
