2026-01-19 09:37:42,829 INFO: n_caps=1 | minZ=0.094622 | models=[1012] | nodes=[16]
2026-01-19 09:38:33,045 INFO: n_caps=2 | minZ=0.067520 | models=[1012, 1012] | nodes=[15, 9]
2026-01-19 09:39:23,373 INFO: n_caps=3 | minZ=0.054343 | models=[1012, 1012, 528] | nodes=[15, 9, 5]
2026-01-19 09:40:22,028 INFO: n_caps=4 | minZ=0.051499 | models=[1012, 1012, 528, 523] | nodes=[14, 9, 5, 10]
2026-01-19 09:41:19,199 INFO: n_caps=5 | minZ=0.049107 | models=[1012, 1012, 528, 523, 150] | nodes=[14, 9, 5, 10, 6]
2026-01-19 09:42:09,926 INFO: n_caps=6 | minZ=0.046532 | models=[1012, 1012, 528, 524, 150, 189] | nodes=[14, 10, 5, 9, 6, 15]
2026-01-19 09:43:00,573 INFO: n_caps=7 | minZ=0.045197 | models=[1012, 1012, 528, 524, 150, 189, 364] | nodes=[14, 10, 5, 9, 6, 15, 16]
2026-01-19 09:43:52,374 INFO: n_caps=8 | minZ=0.043782 | models=[1012, 1012, 528, 524, 150, 189, 364, 742] | nodes=[14, 10, 5, 9, 6, 15, 16, 7]
2026-01-19 09:44:44,018 INFO: n_caps=9 | minZ=0.042621 | models=[1012, 1012, 528, 524, 150, 189, 364, 742, 261] | nodes=[14, 10, 5, 9, 6, 15, 16, 7, 8]
2026-01-19 09:45:35,380 INFO: n_caps=10 | minZ=0.042083 | models=[1012, 1012, 528, 524, 150, 189, 364, 743, 261, 1085] | nodes=[14, 10, 5, 9, 6, 15, 16, 7, 8, 1]
2026-01-19 09:46:28,036 INFO: n_caps=11 | minZ=0.041991 | models=[1012, 1012, 528, 524, 150, 189, 364, 743, 262, 1085, 927] | nodes=[14, 10, 5, 9, 6, 15, 16, 7, 8, 2, 1]
2026-01-19 09:46:28,036 INFO: Threshold reached at n_caps=11
