n_caps | min_Z | models | nodes
1 | 0.089878
2 | 0.070936
3 | 0.061823
4 | 0.058488
5 | 0.054644
6 | 0.052052
7 | 0.050444
8 | 0.048879
9 | 0.047811
10 | 0.046610
11 | 0.046274
12 | 0.045758
13 | 0.044781
14 | 0.044662
15 | 0.044608
16 | 0.044473
17 | 0.044428
18 | 0.044083
19 | 0.043957
20 | 0.043957
