2026-02-28 17:25:26,430 INFO: n_caps=1 | minZ=0.089207 | placement={0: 1488}
2026-02-28 17:26:03,519 INFO: n_caps=2 | minZ=0.070919 | placement={0: 1493, 9: 1282}
2026-02-28 17:26:57,121 INFO: n_caps=3 | minZ=0.067581 | placement={9: 1493, 0: 1282, 7: 0}
2026-02-28 17:28:07,244 INFO: n_caps=4 | minZ=0.060298 | placement={0: 1455, 7: 1290, 6: 0, 10: 595}
2026-02-28 17:29:33,546 INFO: n_caps=5 | minZ=0.057795 | placement={7: 2429, 5: 1384, 9: 0, 0: 974, 6: 456}
2026-02-28 17:31:16,391 INFO: n_caps=6 | minZ=0.051102 | placement={6: 2636, 10: 1531, 0: 965, 5: 1076, 15: 372, 7: 1417}
2026-02-28 17:33:15,072 INFO: n_caps=7 | minZ=0.048259 | placement={10: 2636, 0: 1531, 5: 965, 15: 1076, 6: 372, 14: 1417, 9: 1006}
2026-02-28 17:35:30,553 INFO: n_caps=8 | minZ=0.049356 | placement={0: 2636, 5: 1531, 15: 965, 6: 1076, 14: 372, 9: 1417, 10: 1006, 2: 1798}
2026-02-28 17:38:01,699 INFO: n_caps=9 | minZ=0.042078 | placement={5: 2769, 15: 1427, 7: 663, 13: 1471, 9: 172, 14: 1655, 0: 1014, 1: 1383, 16: 0}
