2026-01-11 05:41:49,865 INFO: n_caps=1 | minZ=0.087365 | models=[1012] | nodes=[9]
2026-01-11 05:43:15,268 INFO: n_caps=2 | minZ=0.064766 | models=[1012, 1012] | nodes=[10, 9]
2026-01-11 05:44:41,267 INFO: n_caps=3 | minZ=0.054175 | models=[1012, 1012, 511] | nodes=[10, 9, 5]
2026-01-11 05:46:04,154 INFO: n_caps=4 | minZ=0.050752 | models=[1012, 1012, 512, 434] | nodes=[9, 10, 5, 15]
2026-01-11 05:47:26,089 INFO: n_caps=5 | minZ=0.048153 | models=[1012, 1012, 511, 433, 273] | nodes=[9, 10, 5, 14, 6]
2026-01-11 05:48:50,746 INFO: n_caps=6 | minZ=0.046530 | models=[1012, 1012, 511, 433, 273, 115] | nodes=[9, 10, 5, 14, 6, 7]
2026-01-11 05:50:13,866 INFO: n_caps=7 | minZ=0.044601 | models=[1012, 1012, 510, 433, 273, 115, 222] | nodes=[9, 10, 5, 14, 6, 7, 15]
2026-01-11 05:51:42,219 INFO: n_caps=8 | minZ=0.043183 | models=[1012, 1012, 510, 433, 273, 116, 222, 226] | nodes=[9, 10, 5, 14, 6, 7, 15, 16]
2026-01-11 05:53:07,140 INFO: n_caps=9 | minZ=0.042510 | models=[1012, 1012, 510, 434, 273, 116, 222, 226, 174] | nodes=[9, 10, 5, 14, 6, 7, 15, 16, 8]
2026-01-11 05:54:33,954 INFO: n_caps=10 | minZ=0.041706 | models=[1012, 1012, 510, 434, 273, 117, 222, 226, 174, 1834] | nodes=[9, 10, 5, 14, 12, 6, 15, 16, 7, 13]
2026-01-11 05:54:33,955 INFO: Threshold reached at n_caps=10
