2026-01-16 13:15:40,151 INFO: n_caps=1 | minZ=0.087365 | models=[1014] | nodes=[9]
2026-01-16 13:17:22,748 INFO: n_caps=2 | minZ=0.064766 | models=[1014, 1012] | nodes=[9, 10]
2026-01-16 13:19:06,862 INFO: n_caps=3 | minZ=0.054175 | models=[1014, 1012, 511] | nodes=[9, 10, 5]
2026-01-16 13:20:36,228 INFO: n_caps=4 | minZ=0.050752 | models=[1014, 1012, 511, 433] | nodes=[9, 10, 5, 15]
2026-01-16 13:22:04,380 INFO: n_caps=5 | minZ=0.048348 | models=[1014, 1012, 511, 434, 365] | nodes=[9, 10, 5, 15, 6]
2026-01-16 13:23:30,893 INFO: n_caps=6 | minZ=0.046497 | models=[1014, 1012, 511, 434, 365, 214] | nodes=[9, 10, 5, 14, 6, 7]
2026-01-16 13:25:14,724 INFO: n_caps=7 | minZ=0.044136 | models=[1014, 1012, 511, 434, 365, 215, 174] | nodes=[9, 10, 5, 14, 6, 7, 15]
2026-01-16 13:26:52,087 INFO: n_caps=8 | minZ=0.042984 | models=[1014, 1012, 512, 434, 365, 215, 174, 341] | nodes=[10, 9, 5, 14, 6, 7, 15, 16]
2026-01-16 13:28:29,265 INFO: n_caps=9 | minZ=0.042462 | models=[1014, 1012, 512, 434, 364, 215, 174, 341, 1512] | nodes=[10, 8, 5, 14, 6, 7, 15, 16, 9]
2026-01-16 13:30:12,065 INFO: n_caps=10 | minZ=0.042203 | models=[1014, 1012, 512, 434, 364, 215, 174, 341, 1512, 231] | nodes=[9, 8, 5, 14, 4, 6, 15, 16, 10, 7]
2026-01-16 13:31:46,091 INFO: n_caps=11 | minZ=0.041221 | models=[1014, 1012, 512, 434, 365, 215, 174, 342, 1512, 231, 499] | nodes=[9, 8, 5, 14, 4, 6, 15, 16, 10, 7, 17]
2026-01-16 13:31:46,092 INFO: Threshold reached at n_caps=11
