2026-01-09 22:44:58,847 INFO: n_caps=1 | minZ=0.107285 | models=[974] | nodes=[9]
2026-01-09 22:45:10,629 INFO: n_caps=2 | minZ=0.084657 | models=[1007, 1243] | nodes=[10, 9]
2026-01-09 22:45:23,021 INFO: n_caps=3 | minZ=0.070585 | models=[1511, 1226, 898] | nodes=[10, 14, 5]
2026-01-09 22:45:36,365 INFO: n_caps=4 | minZ=0.058230 | models=[1511, 1226, 898, 686] | nodes=[10, 14, 5, 15]
2026-01-09 22:45:49,444 INFO: n_caps=5 | minZ=0.054172 | models=[1511, 1226, 898, 686, 440] | nodes=[10, 14, 5, 16, 7]
2026-01-09 22:46:01,376 INFO: n_caps=6 | minZ=0.050030 | models=[1511, 1226, 898, 686, 440, 455] | nodes=[10, 14, 5, 16, 7, 6]
2026-01-09 22:46:13,133 INFO: n_caps=7 | minZ=0.045523 | models=[1511, 1226, 898, 686, 440, 455, 1045] | nodes=[10, 14, 5, 16, 7, 6, 9]
2026-01-09 22:46:24,800 INFO: n_caps=8 | minZ=0.045290 | models=[1511, 1226, 898, 686, 440, 455, 1045, 201] | nodes=[10, 14, 5, 16, 7, 6, 9, 11]
2026-01-09 22:46:36,537 INFO: n_caps=9 | minZ=0.044230 | models=[1511, 1225, 898, 686, 440, 455, 1045, 201, 893] | nodes=[10, 14, 5, 16, 7, 6, 9, 11, 15]
2026-01-09 22:46:48,267 INFO: n_caps=10 | minZ=0.043028 | models=[1511, 1226, 898, 686, 440, 455, 1045, 201, 893, 1201] | nodes=[10, 13, 5, 16, 7, 6, 9, 11, 14, 15]
2026-01-09 22:47:00,125 INFO: n_caps=11 | minZ=0.042081 | models=[1512, 1226, 898, 686, 440, 455, 1045, 201, 893, 1202, 238] | nodes=[10, 13, 5, 16, 7, 6, 9, 11, 14, 15, 8]
2026-01-09 22:47:12,122 INFO: n_caps=12 | minZ=0.041951 | models=[1512, 1226, 898, 686, 440, 455, 1045, 201, 893, 1202, 238, 2006] | nodes=[10, 13, 6, 16, 7, 5, 9, 11, 14, 15, 8, 2]
2026-01-09 22:47:12,123 INFO: Threshold reached at n_caps=12
