2026-01-10 13:04:03,087 INFO: n_caps=1 | minZ=0.087365 | models=[1012] | nodes=[9]
2026-01-10 13:05:30,832 INFO: n_caps=2 | minZ=0.067520 | models=[1012, 1014] | nodes=[9, 15]
2026-01-10 13:06:58,792 INFO: n_caps=3 | minZ=0.054343 | models=[1012, 1014, 527] | nodes=[9, 15, 5]
2026-01-10 13:08:33,438 INFO: n_caps=4 | minZ=0.050418 | models=[1012, 1014, 527, 433] | nodes=[9, 14, 5, 10]
2026-01-10 13:10:01,152 INFO: n_caps=5 | minZ=0.047795 | models=[1012, 1014, 527, 433, 433] | nodes=[9, 14, 5, 10, 6]
2026-01-10 13:11:30,620 INFO: n_caps=6 | minZ=0.045681 | models=[1012, 1014, 527, 434, 434, 171] | nodes=[9, 14, 5, 10, 6, 16]
2026-01-10 13:12:58,066 INFO: n_caps=7 | minZ=0.044172 | models=[1012, 1014, 527, 434, 434, 171, 275] | nodes=[9, 14, 5, 10, 6, 16, 7]
2026-01-10 13:14:23,838 INFO: n_caps=8 | minZ=0.042611 | models=[1012, 1014, 527, 434, 434, 171, 275, 221] | nodes=[9, 14, 5, 10, 6, 16, 7, 15]
2026-01-10 13:15:49,781 INFO: n_caps=9 | minZ=0.042245 | models=[1012, 1014, 527, 434, 434, 171, 275, 221, 189] | nodes=[9, 14, 5, 10, 6, 15, 7, 16, 11]
2026-01-10 13:17:13,906 INFO: n_caps=10 | minZ=0.041984 | models=[1012, 1014, 528, 433, 434, 171, 275, 221, 189, 1534] | nodes=[9, 14, 5, 10, 6, 15, 7, 16, 11, 2]
2026-01-10 13:17:13,906 INFO: Threshold reached at n_caps=10
