2026-02-28 16:45:43,718 INFO: n_caps=1 | minZ=0.085029 | placement={0: 1316}
2026-02-28 16:46:13,491 INFO: n_caps=2 | minZ=0.055277 | placement={0: 1012, 6: 2174}
2026-02-28 16:46:56,601 INFO: n_caps=3 | minZ=0.070382 | placement={6: 1012, 0: 2174, 7: 0}
2026-02-28 16:48:02,032 INFO: n_caps=4 | minZ=0.046100 | placement={0: 1012, 7: 2174, 6: 0, 9: 1040}
2026-02-28 16:49:28,192 INFO: n_caps=5 | minZ=0.046867 | placement={10: 1167, 6: 2155, 9: 0, 0: 1014, 4: 0}
2026-02-28 16:51:08,127 INFO: n_caps=6 | minZ=0.056994 | placement={15: 1272, 7: 3074, 5: 899, 4: 2948, 10: 3268, 0: 1085}
2026-02-28 16:53:07,325 INFO: n_caps=7 | minZ=0.060985 | placement={6: 1095, 7: 3347, 5: 585, 3: 3347, 0: 2714, 10: 528, 8: 1788}
2026-02-28 16:55:22,499 INFO: n_caps=8 | minZ=0.051181 | placement={9: 898, 10: 925, 4: 2081, 14: 1203, 1: 1781, 7: 825, 15: 1700, 0: 2081}
2026-02-28 16:57:54,829 INFO: n_caps=9 | minZ=0.040955 | placement={10: 118, 5: 918, 15: 1970, 0: 1012, 7: 1792, 14: 585, 1: 1703, 11: 2024, 18: 1829}
