n_caps | min_Z | models | nodes
1 | 0.094622
2 | 0.071056
3 | 0.059813
4 | 0.054311
5 | 0.051123
6 | 0.049265
7 | 0.048171
8 | 0.047614
9 | 0.047051
10 | 0.046765
11 | 0.046094
12 | 0.044954
13 | 0.044659
14 | 0.044478
15 | 0.044446
16 | 0.044383
17 | 0.044235
18 | 0.044094
19 | 0.044056
20 | 0.043869
