2026-01-10 06:58:42,487 INFO: n_caps=1 | minZ=0.087365 | models=[1012] | nodes=[9]
2026-01-10 06:59:28,961 INFO: n_caps=2 | minZ=0.064766 | models=[1012, 1012] | nodes=[9, 10]
2026-01-10 07:00:14,945 INFO: n_caps=3 | minZ=0.054175 | models=[1012, 1012, 512] | nodes=[9, 10, 5]
2026-01-10 07:01:01,375 INFO: n_caps=4 | minZ=0.051299 | models=[1012, 1012, 512, 343] | nodes=[10, 9, 5, 15]
2026-01-10 07:01:56,390 INFO: n_caps=5 | minZ=0.048297 | models=[1012, 1012, 512, 343, 222] | nodes=[10, 9, 5, 14, 6]
2026-01-10 07:02:52,430 INFO: n_caps=6 | minZ=0.046082 | models=[1012, 1012, 512, 343, 221, 221] | nodes=[10, 9, 5, 14, 6, 15]
2026-01-10 07:03:46,466 INFO: n_caps=7 | minZ=0.043979 | models=[1012, 1012, 511, 342, 221, 221, 179] | nodes=[10, 9, 5, 14, 6, 15, 7]
2026-01-10 07:04:42,175 INFO: n_caps=8 | minZ=0.042264 | models=[1012, 1012, 511, 342, 221, 221, 179, 455] | nodes=[10, 9, 5, 14, 6, 15, 7, 16]
2026-01-10 07:05:38,354 INFO: n_caps=9 | minZ=0.042012 | models=[1012, 1012, 511, 342, 221, 222, 179, 456, 13] | nodes=[10, 9, 5, 14, 6, 15, 7, 16, 11]
2026-01-10 07:06:32,209 INFO: n_caps=10 | minZ=0.041898 | models=[1012, 1012, 511, 342, 221, 222, 178, 455, 13, 1126] | nodes=[10, 9, 5, 14, 6, 16, 7, 15, 11, 2]
2026-01-10 07:06:32,210 INFO: Threshold reached at n_caps=10
