2026-02-28 14:42:16,902 INFO: n_caps=1 | minZ=0.080251 | placement={0: 1012}
2026-02-28 14:42:55,498 INFO: n_caps=2 | minZ=0.070215 | placement={14: 1012, 0: 1533}
2026-02-28 14:43:34,696 INFO: n_caps=3 | minZ=0.050734 | placement={0: 1012, 9: 1533, 10: 2505}
2026-02-28 14:44:14,581 INFO: n_caps=4 | minZ=0.052691 | placement={9: 2037, 2: 681, 0: 1012, 19: 2205}
2026-02-28 14:44:55,521 INFO: n_caps=5 | minZ=0.053410 | placement={19: 3344, 2: 93, 3: 1785, 0: 1014, 15: 1319}
2026-02-28 14:45:37,405 INFO: n_caps=6 | minZ=0.059747 | placement={6: 2087, 2: 0, 7: 1598, 14: 1466, 10: 2361, 0: 1303}
2026-02-28 14:46:19,737 INFO: n_caps=7 | minZ=0.049953 | placement={2: 1723, 7: 499, 14: 1350, 9: 1080, 0: 1549, 15: 1458, 5: 927}
2026-02-28 14:47:02,346 INFO: n_caps=8 | minZ=0.045830 | placement={7: 1723, 14: 499, 9: 1350, 0: 1080, 15: 1549, 5: 1458, 6: 927, 10: 473}
2026-02-28 14:47:43,572 INFO: n_caps=9 | minZ=0.044600 | placement={14: 1723, 9: 499, 0: 1350, 15: 1080, 5: 1549, 6: 1458, 10: 927, 7: 473, 16: 1273}
