2026-01-09 22:04:23,157 INFO: n_caps=1 | minZ=0.087365 | models=[1012] | nodes=[9]
2026-01-09 22:05:18,943 INFO: n_caps=2 | minZ=0.067454 | models=[1012, 1126] | nodes=[9, 10]
2026-01-09 22:06:13,475 INFO: n_caps=3 | minZ=0.057962 | models=[1012, 1126, 893] | nodes=[9, 10, 15]
2026-01-09 22:07:12,666 INFO: n_caps=4 | minZ=0.054844 | models=[1012, 1126, 893, 2599] | nodes=[9, 10, 15, 5]
2026-01-09 22:08:06,100 INFO: n_caps=5 | minZ=0.050239 | models=[1012, 1126, 893, 2599, 605] | nodes=[9, 10, 15, 6, 5]
2026-01-09 22:09:04,971 INFO: n_caps=6 | minZ=0.048377 | models=[1012, 1126, 892, 1676, 606, 1425] | nodes=[9, 10, 15, 6, 5, 14]
2026-01-09 22:10:02,297 INFO: n_caps=7 | minZ=0.045947 | models=[1012, 1126, 892, 1677, 606, 1426, 447] | nodes=[9, 10, 15, 6, 5, 14, 7]
2026-01-09 22:11:01,483 INFO: n_caps=8 | minZ=0.043545 | models=[1012, 1126, 892, 1677, 606, 1426, 447, 189] | nodes=[9, 10, 14, 6, 5, 15, 7, 16]
2026-01-09 22:12:02,093 INFO: n_caps=9 | minZ=0.042180 | models=[1012, 1126, 892, 1677, 606, 1426, 447, 189, 262] | nodes=[9, 10, 14, 6, 5, 15, 7, 16, 8]
2026-01-09 22:13:04,008 INFO: n_caps=10 | minZ=0.041998 | models=[1012, 1126, 893, 1677, 606, 1426, 447, 189, 262, 98] | nodes=[9, 10, 14, 6, 5, 15, 7, 16, 8, 11]
2026-01-09 22:13:04,008 INFO: Threshold reached at n_caps=10
