2026-02-28 15:19:27,051 INFO: n_caps=1 | minZ=0.093198 | placement={14: 1014}
2026-02-28 15:19:44,545 INFO: n_caps=2 | minZ=0.056653 | placement={0: 1014, 9: 2397}
2026-02-28 15:20:02,692 INFO: n_caps=3 | minZ=0.067711 | placement={16: 590, 0: 2121, 10: 764}
2026-02-28 15:20:21,250 INFO: n_caps=4 | minZ=0.051418 | placement={0: 1012, 6: 2331, 7: 1059, 15: 3347}
2026-02-28 15:20:40,282 INFO: n_caps=5 | minZ=0.057532 | placement={10: 1705, 7: 448, 9: 1162, 3: 3157, 0: 1782}
2026-02-28 15:20:59,704 INFO: n_caps=6 | minZ=0.057314 | placement={7: 1425, 9: 433, 2: 1205, 0: 3111, 10: 1908, 14: 1910}
2026-02-28 15:21:19,689 INFO: n_caps=7 | minZ=0.050111 | placement={12: 1356, 6: 99, 0: 1014, 14: 2696, 13: 1872, 1: 622, 9: 310}
2026-02-28 15:21:40,134 INFO: n_caps=8 | minZ=0.047422 | placement={14: 528, 0: 1014, 15: 608, 1: 1959, 2: 2176, 12: 676, 3: 233, 9: 1681}
2026-02-28 15:22:00,963 INFO: n_caps=9 | minZ=0.050428 | placement={9: 1509, 20: 3164, 19: 2707, 16: 3132, 10: 1386, 6: 618, 11: 1792, 15: 617, 0: 1084}
2026-02-28 15:22:22,174 INFO: n_caps=10 | minZ=0.046308 | placement={20: 1509, 19: 3164, 16: 2707, 9: 3132, 6: 1386, 10: 618, 15: 1792, 0: 617, 14: 1084, 5: 1641}
2026-02-28 15:22:43,687 INFO: n_caps=11 | minZ=0.050867 | placement={20: 1509, 16: 3164, 9: 2707, 6: 3132, 10: 1386, 15: 618, 0: 1792, 14: 617, 5: 1084, 7: 1641, 2: 3347}
2026-02-28 15:23:05,692 INFO: n_caps=12 | minZ=0.046198 | placement={16: 1509, 9: 3164, 6: 2707, 10: 3132, 15: 1386, 0: 618, 14: 1792, 5: 617, 7: 1084, 2: 1641, 1: 3347, 4: 3347}
2026-02-28 15:23:28,140 INFO: n_caps=13 | minZ=0.051669 | placement={9: 1509, 6: 3164, 10: 2707, 15: 3132, 0: 1386, 14: 618, 5: 1792, 7: 617, 2: 1084, 1: 1641, 4: 3347, 20: 3347, 3: 2827}
2026-02-28 15:23:51,307 INFO: n_caps=14 | minZ=0.047785 | placement={9: 595, 10: 2698, 13: 1853, 0: 900, 14: 421, 5: 687, 7: 1149, 2: 642, 6: 1035, 8: 1649, 20: 1858, 4: 1419, 11: 3347, 12: 2126}
2026-02-28 15:24:14,648 INFO: n_caps=15 | minZ=0.043085 | placement={13: 952, 15: 2718, 1: 1979, 0: 1014, 6: 469, 8: 536, 2: 1362, 5: 248, 3: 770, 20: 1713, 7: 804, 9: 1424, 16: 2643, 19: 0, 17: 1469}
