2026-01-11 15:54:33,317 INFO: n_caps=1 | minZ=0.087365 | models=[1012] | nodes=[9]
2026-01-11 15:55:27,172 INFO: n_caps=2 | minZ=0.067520 | models=[1012, 1014] | nodes=[9, 15]
2026-01-11 15:56:22,598 INFO: n_caps=3 | minZ=0.054893 | models=[1012, 1014, 509] | nodes=[9, 14, 15]
2026-01-11 15:57:17,314 INFO: n_caps=4 | minZ=0.051938 | models=[1012, 1014, 509, 433] | nodes=[9, 14, 15, 6]
2026-01-11 15:58:11,733 INFO: n_caps=5 | minZ=0.048777 | models=[1012, 1014, 509, 433, 171] | nodes=[10, 14, 16, 5, 6]
2026-01-11 15:59:06,569 INFO: n_caps=6 | minZ=0.046079 | models=[1012, 1014, 509, 433, 171, 1169] | nodes=[10, 14, 16, 5, 7, 9]
2026-01-11 16:00:01,788 INFO: n_caps=7 | minZ=0.044215 | models=[1012, 1014, 509, 433, 171, 1169, 95] | nodes=[9, 14, 16, 5, 7, 10, 6]
2026-01-11 16:00:58,877 INFO: n_caps=8 | minZ=0.043355 | models=[1012, 1015, 509, 433, 171, 1169, 96, 699] | nodes=[9, 14, 15, 5, 7, 10, 6, 16]
2026-01-11 16:01:54,941 INFO: n_caps=9 | minZ=0.042458 | models=[1012, 1014, 509, 433, 171, 1170, 96, 699, 239] | nodes=[9, 14, 15, 5, 7, 10, 6, 16, 11]
2026-01-11 16:02:51,765 INFO: n_caps=10 | minZ=0.041975 | models=[1012, 1015, 509, 433, 171, 1170, 96, 698, 240, 2177] | nodes=[9, 14, 15, 5, 7, 10, 6, 16, 11, 4]
2026-01-11 16:02:51,766 INFO: Threshold reached at n_caps=10
