2026-02-28 15:14:27,619 INFO: n_caps=1 | minZ=0.089207 | placement={0: 1487}
2026-02-28 15:14:45,041 INFO: n_caps=2 | minZ=0.065322 | placement={0: 1300, 9: 892}
2026-02-28 15:15:03,024 INFO: n_caps=3 | minZ=0.064976 | placement={8: 1318, 0: 1012, 2: 0}
2026-02-28 15:15:21,425 INFO: n_caps=4 | minZ=0.061768 | placement={0: 1356, 2: 1736, 16: 510, 9: 1466}
2026-02-28 15:15:40,354 INFO: n_caps=5 | minZ=0.064931 | placement={6: 1056, 16: 2322, 9: 893, 0: 2386, 7: 2146}
2026-02-28 15:15:59,682 INFO: n_caps=6 | minZ=0.056376 | placement={3: 718, 5: 2274, 0: 609, 4: 2253, 10: 677, 6: 1723}
2026-02-28 15:16:19,522 INFO: n_caps=7 | minZ=0.045034 | placement={5: 267, 1: 1925, 0: 1014, 14: 506, 9: 1684, 8: 903, 16: 2713}
2026-02-28 15:16:39,782 INFO: n_caps=8 | minZ=0.052935 | placement={10: 293, 0: 923, 13: 764, 11: 510, 14: 1566, 16: 619, 5: 1398, 6: 858}
2026-02-28 15:17:00,442 INFO: n_caps=9 | minZ=0.042854 | placement={0: 1014, 7: 242, 4: 508, 13: 0, 8: 747, 6: 441, 9: 1255, 5: 1368, 10: 1279}
